1,0.024075,0.064581,0.073166,-0.0070638,0.081944,0.01099,0.15047,-0.052262,-0.0031619,0.12048,-0.01902,-0.032789,0.026581,-0.017979,-0.00010957,-0.019523,0.15804,0.0033569,0.014971,-0.035885,-0.037648,0.041632,-0.064101,-0.01116,-0.0032472,-0.020946,-0.068887,0.032795,-0.061823,-0.00027724,0.012133,-0.10048,-0.038894,-0.031873,-0.003495,-0.0063783,-0.12563,-0.024582,-0.052948,-0.035381,-0.0006653,-0.025895,-0.099181,-0.0078444,0.0050885,0.014791,-0.026163,-0.0010111,0.012619,-0.01186,-0.0074855,-0.024531,-0.063288,-0.072551,-0.0347,-0.036721,-0.010837,-0.021775,-0.010347,-0.056903,-0.0039645,-0.046629,-0.036822,0.00014133,0.010398,-0.044738,0.014185,-0.033349,-0.0028502,-9.9223e-05,-0.023409,-0.024908,-0.031863,0.0011338,0.0029501,-0.011242,0.034664,-0.050541,-0.054218,0.0029625,-0.030711,-0.0019325,-0.062827,-0.06125,-0.024126,-0.057755,-0.019822,-0.0012846,0.0022513,-0.015386,0.041993,-0.020923,-0.02854,-0.0067217,-0.045227,-0.032691,-0.017222,-0.0051472,-0.038212,-0.018287,0.0002999,-0.036282,-0.0041877,-0.048975,-0.00023791,0.021821,-0.022117,0.023037,-0.047726,-0.042517,-0.03547,-0.012603,0.0047873,0.0019307,-0.032241,-0.010241,0.010962,0.0037642,-0.06498,-0.033615,-0.022671,-0.043276,-0.036645,-0.036581,-0.043682,-0.0033704,-0.024816,-0.0049012,0.010127,-0.00069339,-0.016599,-0.0079908,-0.062489,-0.070342,-0.10653,-0.053604,-0.057079
0.024075,1,0.23472,0.25641,0.22747,-0.021232,0.0026859,-0.15091,-0.032215,-0.058109,-0.099549,0.0043686,-0.0432,-0.061105,-0.046875,-0.064912,-0.0225,-0.16366,-0.027326,-0.10157,-0.039549,-0.021358,-0.056092,0.074575,-0.030013,-0.076026,0.0061745,0.064731,-0.030572,-0.042882,-0.058122,-0.006145,0.12291,-0.019151,-0.0053993,-0.039257,-0.050606,0.40777,-0.032104,0.016054,-0.036537,0.02543,-0.0801,-0.060605,-0.053043,-0.0075884,-0.0437,0.03312,-0.018002,0.0091715,-0.044788,-0.046545,-0.020891,0.028751,-0.025291,-0.047523,0.036617,-0.0066445,-0.0053712,0.049632,-0.031814,0.0054483,-0.048513,-0.021498,-0.04241,-0.038095,-0.036838,0.0069928,-0.01904,-0.024835,-0.034019,0.00017907,-0.041977,-0.017957,-0.045202,-0.041123,-0.012525,-0.027391,-0.039049,-0.04174,0.011391,0.02999,-0.034539,-0.054633,-0.044735,-0.029545,-0.030279,-0.055151,-0.0097815,-0.023724,-0.025295,-0.012675,0.0116,-0.020974,-0.0026595,-0.004867,0.0079601,0.024568,-0.034784,-0.025371,-0.03447,0.026261,-0.021717,-0.028619,0.0082001,-0.029708,-0.010722,-0.0099299,-0.0087134,-0.036345,-0.018309,-0.026335,-0.030032,-0.0037954,-0.018654,-0.028959,-0.022769,-0.016014,0.0062782,0.015856,0.043794,-0.021898,-5.0703e-06,-0.027903,-0.031367,-0.026985,-0.013034,-0.024317,0.00070791,0.00051523,0.0044681,-0.0075084,-0.019814,-0.048388,-0.055709,-0.06605,-0.034579,-0.040976
0.064581,0.23472,1,0.1879,0.26368,-0.06303,0.019919,-0.16721,0.14176,0.0027183,-0.16802,-0.006509,0.0071698,0.048032,0.13691,-0.043186,-0.02406,-0.13652,-0.027782,-0.059562,-0.035716,-0.031293,-0.063866,-0.02781,-0.01352,-0.051365,-0.010763,-0.056363,-0.038165,-0.064807,-0.043242,-0.055365,-0.034467,-0.036994,-0.027681,-0.031153,-0.038017,-0.067629,-0.026029,-0.042922,-0.015056,0.016964,-0.049692,0.40462,0.017709,-0.042098,-0.068113,-0.02387,0.015536,0.022826,-0.02583,-0.092152,-0.0097177,-0.035291,-0.040006,-0.020578,-0.064284,-0.012924,-0.0020596,0.042787,-0.038383,-0.025176,-0.032181,-0.020801,-0.030906,-0.0096064,-0.020861,-0.015121,-0.019538,-0.00041184,-0.021239,-0.0011776,-0.059781,-0.023545,-0.032832,-0.0073933,0.024311,-0.022456,-0.0012155,0.26446,0.0052147,-0.037638,-0.04928,0.011221,0.072632,-0.040117,-0.038649,-0.048816,-0.018758,-0.025936,0.0020947,0.012318,0.0080187,-0.025014,-0.0017394,-0.0026681,0.023788,0.0059887,-0.0034012,-0.019617,-0.043277,0.035407,-0.024598,-0.01947,-0.057216,-0.04141,-0.003974,0.031307,0.017011,-0.01965,0.055396,-0.00033209,-0.018059,-0.019914,-0.030643,-0.015455,-0.032513,0.015071,-0.0024934,-0.041585,-0.04597,-0.015636,-0.027197,-0.019154,-0.032946,-0.032386,-0.010437,-0.032654,0.016552,0.0051238,-0.022438,-0.011043,-0.02591,-0.064034,-0.027601,0.083425,-0.035404,-0.060019
0.073166,0.25641,0.1879,1,0.1652,0.028201,0.004134,-0.035075,-0.0074198,-0.068401,-0.077001,-0.023959,-0.010429,-0.051373,-0.051927,-0.027863,-0.016653,-0.093057,-0.026979,-0.055007,-0.051152,-0.049548,-0.046705,0.013466,-0.024796,-0.027525,0.0056487,-0.050838,-0.020777,-0.031622,-0.048011,-0.041366,0.41172,-0.025824,-0.017626,0.0078419,-0.012731,0.072355,-0.056285,-0.044951,-0.046433,-0.0037837,-0.076231,-0.051075,-0.035076,-0.048449,-0.036332,0.0016893,-0.017768,-0.0086767,-0.048691,-0.079196,-0.036205,-0.056373,-0.032555,-0.025448,-0.010552,0.010319,-0.025966,0.051622,0.0033262,-0.010207,-0.034034,-0.0091321,-0.0067323,-0.028058,-0.0029733,-0.029605,-0.024439,-0.034826,0.045205,-0.032442,-0.033892,-0.031396,0.004199,-0.04328,-0.0083574,-0.037658,-0.018507,-0.032189,-0.028941,-0.070722,-0.020598,0.0058223,-0.046491,-0.048361,-0.037356,-0.04397,0.006573,-0.026329,-0.028265,-0.020934,-0.015566,-0.034738,0.018987,-0.024811,-0.016309,-0.0054495,-0.027705,-0.029923,-0.03118,-0.0086947,-0.042591,0.011123,-0.035393,-0.036443,-0.018132,-0.039446,-0.030015,-0.026711,-0.012989,-0.021081,-0.0098703,0.007772,-0.018984,-0.043331,-0.027403,-0.029893,0.0063501,-0.04569,-0.036402,-0.015676,-0.020172,-0.023188,-0.03101,-0.033335,-0.015566,-0.03185,-0.002133,0.0056892,-0.027432,-0.017266,0.022811,-0.043551,-0.046324,-0.058037,-0.045104,-0.073219
-0.0070638,0.22747,0.26368,0.1652,1,-0.10908,0.057617,-0.1397,0.058866,-0.060606,-0.1211,0.024624,-0.052847,-0.027872,-0.020741,-0.016168,0.053618,-0.13871,-0.013885,-0.064697,-0.018152,0.034048,-0.038769,0.1574,-0.020669,-0.038474,-0.0091351,0.093613,-0.022176,0.089341,-0.047222,-0.030617,-0.010656,-0.042965,-0.020937,-0.048572,-0.015874,0.035151,-0.024067,0.0028208,0.04829,-0.028005,-0.066802,-0.016038,-0.035037,0.028761,-0.007506,0.0082688,-0.010429,0.00034625,-0.043192,-0.073432,0.057443,-0.02456,0.088469,-0.036655,-0.035092,-0.027197,-0.025615,0.0069819,-0.014685,-0.0061403,-0.03808,-0.0082124,-0.014433,-0.033449,0.01355,-0.020206,-0.018548,0.0082119,-0.039228,-0.034904,-0.03715,-0.026964,0.022289,-0.036629,0.020932,-0.041867,0.01451,-0.029913,-0.016906,0.039734,-0.027773,-0.041988,-0.002584,-0.02968,-0.0040583,-0.012158,0.013233,-0.026738,-0.032313,0.011243,-0.034618,-0.027578,-0.014891,-0.014427,0.038229,0.043552,-0.028033,-0.015264,0.025776,0.011692,-0.041471,-0.0066652,0.060436,-0.018051,-0.0008015,0.015496,0.0094997,-0.020166,-0.014736,-0.013529,0.011141,-0.015825,-0.018419,-0.032091,0.00081252,0.0052606,-0.011999,-0.015524,0.022782,-0.0023972,0.020951,-0.007622,-0.0219,5.1997e-05,-0.014128,-0.020673,0.0075898,-0.010808,-0.0087508,-0.026227,-0.0059477,0.038693,-0.012454,-0.033012,-0.038278,-0.051998
0.081944,-0.021232,-0.06303,0.028201,-0.10908,1,-0.018762,0.12024,0.01402,-0.0072234,0.11997,0.059894,-0.015796,0.026981,0.0075605,-0.034579,-0.026471,0.032398,-0.021958,0.030554,-0.0076358,-0.028457,0.034563,-0.017443,-0.018234,0.11372,0.027469,-0.0075697,-0.0067725,-0.03493,-0.023151,0.031629,-0.0078438,-0.044326,0.020492,-0.013132,0.023253,-0.04722,-0.021068,-0.035089,-0.033982,-0.0067676,0.016339,-0.063871,-0.041026,0.0096466,0.026242,0.0022801,-0.033286,-0.0071859,0.010321,0.12169,-0.052253,-0.049554,-0.044739,-0.037922,-0.041264,-0.027895,0.067149,-0.004394,0.014914,0.0070555,-0.010626,-0.056908,-0.045842,0.030692,-0.055699,0.072478,-0.024759,-0.019954,0.0073122,-0.038372,-0.051593,-0.019125,-0.018671,-0.0026655,0.011304,0.025529,-0.018519,-0.047659,0.18583,0.021876,0.0097989,-0.018328,-0.045734,-0.020706,-0.036171,-0.034887,-0.035302,-0.01436,0.0088789,-0.037699,-0.034407,-0.066246,0.0088186,-0.03054,-0.023733,-0.022606,-0.0060808,-0.041878,-0.030776,-0.039378,-0.028189,0.0059766,-0.015962,-0.017493,-0.038371,-0.023069,-0.0034137,0.0017241,-0.038075,-0.031897,0.004054,-0.01648,0.07746,-0.045569,-0.03632,0.0023711,-0.004948,-0.037243,0.0029879,-0.0090338,-0.017947,-0.028762,-0.02746,-0.025308,0.0016809,-0.014307,-0.03024,-0.017289,-0.00054013,-0.043767,0.029631,-0.05379,-0.053869,-0.066502,-0.045628,-0.0642
0.01099,0.0026859,0.019919,0.004134,0.057617,-0.018762,1,-0.032771,0.073274,-0.024243,-0.043249,0.012332,-0.012583,-0.030621,0.069844,-0.016488,0.0085585,-0.029186,-0.0077808,-0.020141,0.010574,-0.0026191,0.0041693,-0.04421,0.024492,-0.039374,0.04242,-0.030865,0.034355,-0.0021257,-0.031827,-0.01272,-0.027012,-0.0095415,-0.0078856,-0.0035845,-0.0045767,-0.047308,0.00077989,-0.024121,0.010242,-0.0027715,-0.022006,-0.040601,-0.023443,0.024458,-0.048239,-0.0044168,0.020994,-0.00018677,-0.0091937,-0.044037,-0.027202,-0.033713,-0.021556,-0.020574,0.015744,0.052079,-0.0044597,-0.0073276,-0.019078,0.0079166,-0.02798,-0.018878,0.024129,-0.023244,-0.020896,-0.024489,-0.0063233,0.014151,-0.026677,-0.028326,-0.02257,-0.028456,0.013257,-0.025931,0.029025,-0.0012768,-0.011802,-0.017343,-0.0070856,-0.028819,-0.017866,-0.031363,-0.016588,-0.025706,-0.024272,-0.03649,-0.021445,-0.0091018,-0.028018,0.041287,-0.025367,-0.011436,-0.0038157,-0.0078807,-0.0036534,-0.00026343,0.0067959,-0.012779,-0.018511,-0.018387,-0.013116,-0.0082656,-0.024393,-0.027915,0.0082203,-0.016173,-0.0061639,-0.011724,-0.017743,0.0071364,0.022013,0.0048509,-0.010133,-0.023334,0.017954,0.01863,0.0030132,-0.022898,-0.020313,-0.014231,-0.024804,-0.0017429,-0.015766,-0.013917,-0.018887,-0.015003,-0.0048966,0.041861,-0.0053085,0.017341,-0.0020553,-0.032437,-0.030788,-0.042862,-0.036013,-0.0041363
0.15047,-0.15091,-0.16721,-0.035075,-0.1397,0.12024,-0.032771,1,-0.071517,0.088488,0.38595,-0.050099,-0.042112,0.019131,0.015281,0.045645,-0.010167,0.20113,0.0050712,0.12912,0.015159,-0.062905,0.038472,-0.029955,0.0019024,0.036908,0.001474,-0.033235,0.0163,-0.028576,0.012925,-0.025536,-0.10634,-0.037491,0.0080513,0.04868,-0.0010829,-0.088338,-0.016412,-0.044453,-0.017132,-0.034183,0.008137,-0.10703,-0.033044,-0.0088928,0.076089,-0.059572,-0.017999,-0.0095557,-0.05148,0.073393,-0.030835,-0.072184,-0.044031,-0.032289,-0.032038,0.0074282,-0.018211,-0.045182,-0.059125,0.0024472,-0.04921,-0.011307,0.023362,0.032972,-0.033447,-0.0056007,-0.020629,-0.030372,-0.013843,-0.075759,0.030796,-0.00029597,0.015055,-0.0061012,-0.019103,0.0016647,-0.016132,-0.089577,-0.044392,-0.037424,0.036772,-0.021556,-0.051045,0.011112,-0.035453,0.0090827,-0.0072574,0.017567,0.00065896,-0.012962,-0.059553,-0.034419,0.0062042,-0.038848,-0.025636,-0.013495,0.033939,0.010259,0.004203,-0.060189,-0.027498,-0.0042868,-0.032658,-0.0049232,-0.051518,-0.0094935,0.00069544,0.0033458,-0.015262,0.063765,-0.019309,0.027947,0.0094047,-0.0032864,-0.0065471,-0.014095,-0.019195,-0.053431,-0.042253,0.024326,0.0030071,-0.020056,-0.024957,-0.041865,0.014054,-0.024318,-0.0069128,0.0097537,-0.012461,-0.023993,0.0055231,0.016765,-0.045187,-0.027159,-0.034459,-0.039851
-0.052262,-0.032215,0.14176,-0.0074198,0.058866,0.01402,0.073274,-0.071517,1,-0.049601,-0.085687,0.03378,0.068524,0.11227,0.079169,-0.013907,0.019278,-0.061089,-0.0076631,-0.037152,0.0041817,-0.0050406,-0.025891,-0.029041,0.019771,-0.01953,-0.028805,-0.023386,-0.012845,-0.021706,0.0050649,-0.018552,-0.040417,-0.021828,-0.018129,-0.014735,-0.0064401,-0.033566,-0.0019261,-0.0040797,-0.019788,0.013947,-0.028145,-0.015296,-0.0063913,-0.036874,-0.062048,-0.024372,0.01424,0.014513,0.016959,-0.071616,-0.013733,-0.0018748,-0.0057825,-0.012896,-0.008262,0.014901,-0.021105,-0.022813,0.019652,-0.003255,-0.028565,0.0072465,-0.00090613,-0.029398,-0.031191,-0.030322,-0.017529,0.0026146,-0.028884,-0.016531,-0.030985,-0.031661,-0.025044,-0.012844,0.024626,-0.00051835,-0.035314,-0.024994,0.0020059,-0.034037,-0.029426,-0.0092136,-0.019321,-0.016939,-0.017973,-0.020177,-0.019907,0.04304,-0.0092517,0.00029922,-0.0081258,-0.0071744,-0.019667,0.0010093,-0.00136,-0.01117,-0.011209,-0.010991,-0.005688,0.020467,-0.0093771,-0.016441,-0.022314,-0.013902,-0.01617,-0.0097309,-0.01565,-0.028833,0.007242,-0.01997,-0.028735,0.023604,-0.013311,-0.034266,0.0048177,-0.016457,-0.018414,-0.011151,-0.028471,-0.011695,-0.016944,-0.01986,-0.01954,-0.01341,-0.014862,-0.012057,0.026616,-0.015711,-0.0027597,-0.01735,-0.0091278,-0.034988,-0.031257,-0.027454,-0.01906,-0.052106
-0.0031619,-0.058109,0.0027183,-0.068401,-0.060606,-0.0072234,-0.024243,0.088488,-0.049601,1,0.091688,0.072306,0.047174,-0.0053448,0.060785,-0.019586,-0.021115,0.087306,-0.063253,0.085144,-0.039852,-0.030617,-0.034555,-0.048321,0.0080408,-0.023203,-0.057783,-0.058074,-0.0323,-0.038204,0.0017898,0.04301,-0.016822,-0.016026,0.0095647,-0.037285,-0.0040141,0.021759,-0.027548,-0.024943,-0.03217,-0.027003,-0.00088855,0.11684,0.11136,-0.026551,-0.045532,0.044301,-0.022609,-0.0094529,-0.032562,0.031119,-0.020191,-0.046574,-0.041062,-0.0029041,-0.016586,-0.024371,-0.020857,-0.014064,-0.031926,-0.0033235,-0.03722,0.0052311,-0.026553,-0.015197,-0.009968,-0.048955,-0.026165,-0.02937,-0.03267,-0.048881,-0.057539,-0.011746,-0.048569,-0.034976,-0.00047271,-0.033779,0.051835,0.1161,-0.011049,-0.04451,-0.0069238,0.41946,-0.022808,-0.03795,-0.027009,-0.040397,-0.0076848,0.019941,0.0040625,-0.038181,-0.039772,-0.056551,-0.029251,0.011975,-0.0059396,-0.038267,-0.018755,-0.038307,0.0057931,-0.034339,0.021041,-0.020639,-0.048334,0.0014435,-0.041988,0.018813,0.01609,-0.017466,0.030943,-0.012312,-0.050234,-0.018753,-0.015233,-0.022121,-0.033074,-0.03467,-0.017286,-0.037748,-0.040434,-0.025191,-0.044309,-0.013588,-0.016389,-0.0088648,-0.033333,0.044708,-0.02137,-0.035524,-0.034254,-0.029805,-0.040403,-0.070947,0.019305,0.044939,-0.029613,-0.014867
