1,0.29825,0.095048,0.12449,0.095528,-0.089656,0.1117,0.12039,0.083878,0.033839,0.082,0.10528,0.14872,-0.0055926,-0.021734,-0.015175,0.0076363,-0.026398,-0.011201,0.017785,0.014992,0.023682,0.0015434,0.014174,-0.010613,0.011965,0.018456,0.0043188,-0.028191,-0.0067263,-0.03378,0.010021,0.0090294,0.010896,0.0047304,0.070882,0.0087419,-0.017841,0.021424,0.010506,0.0084068,0.0019581,0.01621,-0.033274,-0.030679,0.0028981,-0.0054602,0.033495,-0.014752,-0.0077878,-0.0094418,-0.020772,0.0099,-0.00096915,-0.038589,-0.015255,-0.033512,-0.015771,0.019709,-0.028697,-0.013307,-0.0014246,-0.0032689,-0.010644,-0.00060053,-0.017317,0.0038451,-0.0067688,-0.028484,0.015239,-0.039079,0.0032916,0.032531,0.0027716,0.02837,0.016345,-0.053075,-0.023584,-0.018263,0.037106
0.29825,1,0.26244,0.25755,0.20334,-0.054583,0.11029,0.039393,-0.0010563,0.0027062,0.10236,0.11641,0.066669,0.019377,-0.010787,-0.012511,0.044852,-0.024246,-0.060698,-0.026811,0.04676,0.0090817,-0.017854,-0.019361,-0.036976,-0.02671,-0.01205,0.010246,-0.04112,0.028353,-0.043148,0.027983,0.013294,0.0092303,0.00063348,-0.022691,0.013603,-0.049331,0.0039907,-0.019475,-0.011251,0.032102,0.0069497,-0.025022,-0.036283,0.067581,-0.0061356,0.011243,-0.04774,0.017252,-0.015972,-0.067747,-0.019118,0.012264,-0.023381,-0.014106,0.0011521,-0.012072,-0.028459,-0.022058,-0.046272,-0.017976,-0.0044151,0.017662,0.030136,-0.02811,0.04564,-0.0081628,-0.026365,-0.021234,-0.044284,-0.032774,0.0026586,-0.004272,0.026371,0.00030864,-0.042628,-0.027852,-0.070592,-0.039505
0.095048,0.26244,1,0.30937,0.25532,-0.0051516,0.051524,0.042788,0.018882,-0.0062974,-0.0030005,-0.048615,-0.0072833,0.0077444,-0.006818,0.004374,0.023367,0.069296,0.0143,-0.032031,-0.013045,-0.076739,-0.023112,-0.038082,0.036011,0.0085704,-0.0079363,0.0051237,-0.021786,-0.024077,-0.013632,-0.0087034,-0.032772,-0.060479,0.0022843,-0.035012,-0.0037363,-0.036216,0.00066486,-0.026078,-0.033811,0.019248,0.016271,-0.028691,-0.015992,-0.010513,-0.043947,-0.026142,0.048568,0.0012039,-0.026627,-0.036445,-0.044053,0.010598,-0.031018,-0.010922,-0.0046461,0.0035323,-0.0067164,0.067884,-0.054588,-0.001756,0.01563,-0.043788,-0.010798,0.0063387,0.0066155,0.017449,0.039272,-0.037072,-0.044403,-0.036341,-0.019159,-0.035071,-0.0044643,-0.045554,-0.040801,-0.039319,-0.04369,-0.036532
0.12449,0.25755,0.30937,1,0.37905,-0.020268,-0.024425,0.21558,0.014404,0.069095,-0.065686,-0.076524,0.039762,-0.0068201,0.0099759,0.031059,0.014137,0.050585,-0.02081,-0.0087969,-0.0088959,-0.030173,0.018598,-0.00031526,-0.043264,-0.027125,-0.026029,-0.027926,-0.012495,-0.022631,-0.020285,-0.017111,-0.0020651,-0.043843,-0.037693,-0.039303,-0.015743,-0.024953,-0.0023176,-0.07808,-0.058157,-0.013812,-0.010195,-0.037223,-0.023626,-0.047861,-0.040134,-0.034517,-0.041005,-0.0077627,-0.031619,0.00016011,-0.041964,-0.002374,-0.055629,-0.017073,-0.035811,0.032693,-0.015559,-0.01674,-0.041859,-0.0072819,-0.030934,-0.043964,-0.0065184,-0.034654,0.0085232,-0.026431,-0.012447,-0.038778,0.018953,0.016354,-0.0097103,-0.0069833,-0.047231,-0.075437,-0.033987,-0.028257,-0.023649,-0.039938
0.095528,0.20334,0.25532,0.37905,1,-0.014962,-0.020988,0.052634,-0.034193,0.095134,-0.072907,-0.071804,0.031912,-0.06604,-0.0079588,-0.026919,-0.012166,0.026833,0.10479,-0.010273,-0.002663,-0.04295,0.022081,0.017793,0.048794,-0.020211,-0.049185,-0.0023046,0.10146,-0.023329,-0.0095323,-0.0039139,0.0087513,-0.049422,-0.021963,-0.024942,-0.013159,-0.026619,-0.0018804,0.030712,0.0040834,0.0097137,0.016807,-0.022928,0.020002,-0.023257,-0.02244,-0.0067736,-0.03299,0.0097097,0.028813,-0.023842,-0.041812,-0.0083064,0.041899,-0.034926,-0.022453,-0.0028435,-0.0083602,-0.0075011,0.052758,-0.018558,-0.021249,-0.013464,0.021102,-0.015971,0.0055931,-0.042359,0.028987,-0.031226,-0.0010991,-0.023002,-0.001398,-0.0096893,-0.02466,-0.071501,-0.042429,-0.03451,-0.0030474,-0.042743
-0.089656,-0.054583,-0.0051516,-0.020268,-0.014962,1,-0.0051015,-0.037964,0.011713,-0.02842,-0.055415,-0.038099,-0.10181,0.023156,0.14001,0.01868,0.033365,0.067676,-0.031486,-0.0083243,-0.024954,-0.036769,0.0049016,-0.017006,-0.01479,-0.011847,0.013116,-0.019169,-0.025457,-0.017708,-0.0041346,-0.017672,-0.0082522,-0.020824,-0.013943,-0.0086817,-0.018068,-0.019217,-0.065819,-0.028739,-0.040912,-0.0097985,-0.020671,-0.013096,-0.0085501,-0.016822,-0.013213,-0.011594,-0.018284,0.0060857,-0.0096317,-0.026989,0.003899,-0.0079155,-0.0096207,-0.010621,-0.014298,-0.00049083,-0.0016075,0.00063631,0.021241,-0.01251,-0.0088022,-0.018044,-0.015145,0.023447,-0.012666,-0.0078594,-0.0083774,-0.0065049,-0.016857,-0.010391,0.018081,-0.0062779,-0.0011431,-0.01682,-0.014248,-0.018783,-0.0044417,-0.017415
0.1117,0.11029,0.051524,-0.024425,-0.020988,-0.0051015,1,0.13877,0.11823,0.047983,0.046347,0.075654,0.069981,-0.024607,0.032529,-0.018175,-0.0036186,0.033639,-0.023755,0.0033313,0.089921,0.016282,0.0067471,0.022082,-0.014501,-0.011415,-0.021794,0.029009,-0.029352,-0.017174,-0.031341,-0.034916,-0.012625,-0.02288,0.032763,-0.0066079,-0.029307,-0.037288,-0.036576,-0.0037475,-0.013237,-0.026262,-0.023492,0.034203,-0.039325,-0.042064,-0.0029495,-0.040296,-0.003829,-0.0143,0.040891,-0.012942,-0.01489,-0.0099582,0.10173,-0.013818,0.099851,-0.0095192,-0.012407,-0.021375,-0.05197,0.010578,-0.034643,0.016399,0.000931,0.05203,-0.017028,0.026839,0.0093513,-0.023173,-0.022306,-0.012559,-0.017268,0.0037997,-0.031071,0.033577,-0.018247,-0.019072,0.030124,-0.041566
0.12039,0.039393,0.042788,0.21558,0.052634,-0.037964,0.13877,1,0.25577,0.095447,0.024306,-0.012489,0.19181,-0.018616,-0.032268,0.026211,-0.026581,-0.0017502,-0.059582,0.014348,-0.049429,0.036016,-0.046864,-0.037886,-0.014589,-0.033859,-0.0032001,0.0005086,-0.00039259,-0.029165,-0.0080496,-0.019901,0.0098585,-0.012732,-0.023651,-0.019425,-0.053715,-0.022207,0.035585,-0.051992,-0.017212,-0.036281,0.0030532,-0.02116,-0.025475,0.013144,0.0016508,-0.03212,-0.030104,-0.010915,0.028855,0.041354,0.033944,-0.034087,-0.043267,-0.022169,-0.040825,-0.029846,-0.010535,0.061724,-0.027151,-0.0072827,-0.026215,-0.039693,0.02848,0.048854,-0.003771,-0.023629,-0.01067,-0.041258,0.017334,-0.011221,-0.033327,-0.029402,-0.053838,-0.028781,-0.040826,-0.033839,-0.044871,-0.031554
0.083878,-0.0010563,0.018882,0.014404,-0.034193,0.011713,0.11823,0.25577,1,0.021157,0.060366,0.035678,0.21933,0.015102,0.0050984,-0.0038039,0.0031792,-0.041172,-0.0056905,-0.018108,-0.040004,-0.016128,-0.0060188,-0.0039585,-0.00042194,-0.02503,0.01166,-0.047954,-0.0040103,0.018182,0.0079463,0.038576,-0.032747,-0.022904,-0.033667,-0.0095394,-0.027529,-0.030592,0.053213,-0.033018,0.024592,-0.032394,-0.0055246,0.012852,-0.038588,-0.012951,-0.011349,-0.010064,-0.040236,0.015481,-0.0071156,-0.047032,0.065451,-0.011999,-0.02752,0.018283,-0.00012817,-0.039043,0.062009,-0.0415,0.02264,0.015936,-0.0073933,0.014492,0.010986,-0.040431,-0.0086027,-0.031582,-0.012615,-0.017508,-0.026065,-0.024917,-0.039509,-0.0027045,-0.026504,-0.031356,-0.033759,-0.02106,-0.032985,0.03926
0.033839,0.0027062,-0.0062974,0.069095,0.095134,-0.02842,0.047983,0.095447,0.021157,1,-0.039629,-0.014524,0.012683,9.243e-05,0.033215,0.094918,-0.0060191,0.03273,-0.0018022,0.063925,0.016298,-0.041664,-0.015722,0.02004,0.0027592,-0.013846,0.0011636,0.00029742,0.010206,-0.021001,0.0020601,-0.0080913,-0.013688,-4.5728e-05,0.0020956,-0.013863,-0.0084249,-0.018926,-0.0059276,0.01457,-0.015163,-0.027742,-0.0028716,-0.021459,-0.027046,0.0032358,-0.019485,-0.0010871,-0.013567,-0.016952,-0.01364,-0.01212,-0.016332,-0.00083538,-0.034374,-0.028818,-0.0081143,-0.010689,-0.0034201,0.20627,-0.027386,0.019197,-0.027218,-0.013486,0.008056,0.043687,-0.010315,-0.024091,-0.025356,-0.0099878,0.012566,-0.0021281,-0.0052835,-0.015829,0.000754,0.042805,-0.017823,-0.018473,0.096262,0.04779
