0.18667,0.093333,0.093333,0.04,0.08,0,0.08,0.08,0.053333,0.013333,0,0.013333,0.026667,0,0,0,0,0.013333,0,0,0,0,0,0.013333,0,0,0,0,0,0,0.04,0,0,0,0.026667,0,0,0.013333,0,0,0,0,0,0,0,0,0,0,0,0,0.013333,0,0.013333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0.013333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013333,0.013333,0.013333,0.013333
0.099174,0.099174,0.049587,0.041322,0.057851,0.016529,0.041322,0.057851,0,0,0.024793,0,0.0082645,0.016529,0,0,0,0,0,0,0.024793,0.041322,0.0082645,0.024793,0.016529,0.0082645,0,0,0,0,0,0,0,0,0,0.0082645,0,0.0082645,0,0,0,0,0.0082645,0.016529,0.016529,0.016529,0.016529,0.0082645,0,0.0082645,0,0,0,0.1157,0.0082645,0.0082645,0,0,0,0,0.0082645,0,0.0082645,0.0082645,0.0082645,0,0.0082645,0.0082645,0,0,0.0082645,0,0,0,0,0,0,0,0,0.0082645,0,0,0.0082645,0,0,0.0082645,0,0,0,0,0,0,0.0082645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.16031,0.10687,0.045802,0.030534,0.061069,0.038168,0.0076336,0.038168,0.015267,0.015267,0.0076336,0.015267,0,0.0076336,0,0.0076336,0.0076336,0.0076336,0.0076336,0,0.015267,0.0076336,0.0076336,0.022901,0,0,0,0.0076336,0,0.0076336,0,0.0076336,0.0076336,0,0,0,0.0076336,0,0.022901,0,0,0.0076336,0,0,0.0076336,0.022901,0.0076336,0.0076336,0.0076336,0,0,0.0076336,0,0.12977,0.015267,0,0,0.0076336,0,0,0.0076336,0,0,0,0.0076336,0,0,0,0,0,0,0.0076336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0076336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0076336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015267,0.030534,0
0.14903,0.10724,0.077994,0.0097493,0.068245,0.02507,0.045961,0.051532,0.01532,0.011142,0.036212,0.018106,0.027855,0.013928,0.0013928,0.0027855,0.0097493,0.0097493,0.0013928,0.0027855,0.005571,0.0041783,0,0.030641,0.005571,0,0,0.0013928,0.0013928,0.0027855,0.0041783,0.0041783,0.0013928,0.0013928,0.0041783,0,0,0.0013928,0.005571,0.0013928,0.0027855,0.0013928,0.0083565,0.0013928,0.0013928,0,0.0083565,0.005571,0,0.0013928,0,0,0,0.073816,0,0.0013928,0,0.0013928,0.0013928,0.0027855,0.0027855,0,0,0,0.0013928,0,0,0,0,0,0,0.005571,0,0,0,0,0.0013928,0.005571,0,0,0,0,0.0013928,0.0069638,0,0.0013928,0,0.0013928,0,0.0027855,0,0,0,0,0,0,0,0,0.0027855,0.0013928,0,0,0,0.0013928,0,0,0.0027855,0,0,0,0,0.0027855,0,0,0.005571,0,0,0.0013928,0,0,0,0,0.013928,0.005571,0,0,0.0013928,0,0.0013928,0.0013928,0.0013928,0.0013928,0,0,0,0.0013928,0.0013928,0.0013928,0.0013928,0.041783,0.005571
0.13725,0.098039,0.058824,0.019608,0.039216,0.04902,0.0098039,0.058824,0.029412,0.029412,0,0.019608,0.029412,0.0098039,0.04902,0,0.0098039,0.0098039,0,0.0098039,0,0,0,0.0098039,0.0098039,0,0,0.0098039,0,0.19608,0.0098039,0.0098039,0,0,0,0,0,0.019608,0,0,0,0,0,0,0.0098039,0.0098039,0.019608,0,0.0098039,0.0098039,0,0,0,0,0,0,0,0,0,0.0098039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.16667,0.14375,0.17292,0.025,0.05,0.041667,0.025,0.039583,0.05,0.00625,0.0083333,0.027083,0.025,0.010417,0,0.0041667,0.00625,0,0.0020833,0.0020833,0.0020833,0.0020833,0,0.020833,0,0.0041667,0.0020833,0.0020833,0.0020833,0.0020833,0.0083333,0,0.0020833,0.0020833,0,0.0020833,0.035417,0.0020833,0.0020833,0,0,0,0.0020833,0,0,0,0.016667,0.0020833,0.0020833,0.033333,0,0.0020833,0,0,0,0.0020833,0,0,0,0.0020833,0.0020833,0,0.0020833,0,0.0020833,0,0,0,0,0,0.0020833,0.0020833,0,0.0020833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0020833,0,0.0020833,0,0,0,0.00625,0,0,0,0,0,0,0,0,0,0.0041667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0020833,0,0,0,0,0,0,0.0041667,0,0,0,0,0,0,0,0,0,0,0.00625
0.17241,0.13793,0.2069,0.017241,0.086207,0.034483,0.017241,0.051724,0.017241,0,0.034483,0.017241,0.017241,0,0,0.017241,0,0.017241,0,0,0.017241,0,0.034483,0,0,0.017241,0,0,0,0,0,0,0,0,0,0.017241,0.017241,0,0.017241,0,0,0,0,0,0,0,0.017241,0,0,0.017241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.11558,0.090452,0.11055,0.015075,0.015075,0.035176,0.0050251,0.01005,0.01005,0,0,0.020101,0.01005,0.0050251,0,0,0.0050251,0.0050251,0,0.015075,0,0,0,0.01005,0.0050251,0,0,0,0,0,0,0,0,0,0,0,0.11558,0.0050251,0,0.0050251,0,0,0.0050251,0,0,0,0.020101,0.01005,0.01005,0.23116,0,0.0050251,0,0.0050251,0.0050251,0.0050251,0,0,0,0.0050251,0,0,0,0,0,0,0,0,0,0,0,0.0050251,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0050251,0,0,0,0.0050251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075377,0,0,0,0,0,0,0,0,0,0,0
0.092308,0.10769,0.076923,0.046154,0.046154,0.046154,0.015385,0.015385,0,0.015385,0,0,0.015385,0,0,0,0,0,0,0.015385,0,0.061538,0,0,0,0.015385,0,0,0,0,0,0,0,0,0,0,0.061538,0,0,0,0,0,0,0,0,0.061538,0,0,0,0,0,0,0,0,0,0,0,0,0.061538,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.015385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.15217,0.14493,0.065217,0.021739,0.086957,0.036232,0.036232,0.050725,0.0072464,0.0072464,0.057971,0,0.021739,0,0,0.0072464,0.0072464,0,0,0,0,0.014493,0,0,0.021739,0,0,0,0,0,0.014493,0,0,0.0072464,0.014493,0,0.014493,0,0.0072464,0,0,0,0,0,0,0.014493,0.021739,0,0,0,0,0,0,0,0,0,0,0,0.014493,0,0.072464,0,0,0,0,0,0,0,0,0,0,0.0072464,0,0,0,0,0,0.014493,0,0,0,0,0,0.0072464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0072464,0,0.0072464,0,0,0,0,0.0072464,0,0,0,0,0.0072464,0,0,0,0,0.0072464,0,0,0,0,0,0,0,0,0,0,0.014493
